category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,7,15,-0.0034958655484648303,-0.0011838567141727733,0.0017557464172146928,22,0.12067747116088867,False
C,8,0,0.02248658636268521,0.01807458125338946,0.0036411691030259516,22,9.5367431640625e-07,True
C,8,1,-0.0007352860916708014,-0.0012552976323510572,0.0010155566770198143,22,0.42448854446411133,False
C,8,2,0.0002847585563340797,0.0003299401630356516,0.001827540004168632,22,0.7261838912963867,False
C,8,3,0.0021154742524883267,0.0013693254001355998,0.0015251784073704565,22,0.27562665939331055,False
C,8,4,0.0062716211097042516,0.007889366293191669,0.001874388438527287,22,0.004684925079345703,True
C,8,5,-0.02581246866417036,-0.02020831702512721,0.0036840068796368335,22,4.76837158203125e-07,True
C,8,6,0.0050466984232295535,0.003555480601124759,0.002368547987342234,22,0.03587532043457031,False
C,8,7,0.0002703958752999615,0.0006933042310385915,0.0009710600302152545,22,0.27562665939331055,False
C,8,8,-0.0009538867986412277,-0.002455067279046987,0.0024528916102817427,22,0.6101517677307129,False
C,8,9,-0.003927201736743714,-0.005401312944583953,0.0023212464712371143,22,0.0737757682800293,False
C,8,10,0.0008871488960246566,0.0011888271500374362,0.000630264499496469,22,0.07942724227905273,False
C,8,11,0.007018823042831141,0.007847978068808957,0.001956965626416025,22,0.0021948814392089844,True
C,8,12,0.0031612969627240863,0.0021256418571006745,0.0017806456845392722,22,0.0737757682800293,False
C,8,13,-0.045879861190105904,-0.045177844646034415,0.010705232410539415,22,0.00042819976806640625,True
C,8,14,0.003749916460756594,0.0034512640138089834,0.002275567777320897,22,0.20992755889892578,False
C,8,15,-0.001201717837940345,-0.0009066311603461909,0.001439735739359323,22,0.4434065818786621,False
C,9,0,9.706811535757752e-05,-8.503823708851803e-05,0.00013305389033236434,22,0.4825911521911621,False
C,9,1,-0.005501503425684525,-0.004472651122940866,0.0037727953747014255,22,0.0083160400390625,True
C,9,2,-0.06534595583192832,-0.057140098452496485,0.013601166752545385,22,0.00014638900756835938,True
C,9,3,-0.0008517435856462753,-0.0004736438685457364,0.0015596544836666481,22,0.6788630485534668,False
C,9,4,0.0067846371482458345,0.007536325515787277,0.002682957619183498,22,0.0083160400390625,True
C,9,5,0.008675417524545193,0.010420258225213436,0.00431405006460541,22,0.050072669982910156,False
C,9,6,0.010251457813648475,0.0160895747624301,0.004043722530019615,22,0.011472702026367188,True
C,9,7,-0.006091156305647536,-0.0022896172573770926,0.003925525291983189,22,0.18697643280029297,False
C,9,8,-0.006063540330524847,-0.006243112566488502,0.0031595362311779415,22,0.0737757682800293,False
C,9,9,0.00011879303770662925,0.0005628618954794168,0.0017935460323741921,22,0.5879268646240234,False
C,9,10,0.0018404117928554897,0.002440097927249502,0.0031520915172363146,22,0.5235109329223633,False
C,9,11,-0.006486039361281737,-0.009846612020801889,0.0021750995238645748,22,0.015583038330078125,True
C,9,12,0.003769863175283826,0.003428430796215798,0.002654299216346539,22,0.0737757682800293,False
C,9,13,0.00046339437959960983,0.000538836141546196,0.001194050355226951,22,0.9239659309387207,False
C,9,14,0.016220246515835948,0.014628273017295915,0.004947730542291155,22,0.004684925079345703,True
C,9,15,0.0034504113096653273,0.0022017510218469015,0.0017119208501569425,22,0.05869007110595703,False
C,10,0,0.009295479893459517,0.008902489745695054,0.0018453162633921536,22,1.1920928955078125e-05,True
C,10,1,-0.0017201943147262832,-0.0013753122223158802,0.0015722147534615043,22,0.42448854446411133,False
C,10,2,-0.0004892530556799523,0.0008218489846694157,0.0011427803277326732,22,0.7261838912963867,False
C,10,3,0.027765978689174242,0.027180390083957312,0.004267444828324835,22,4.76837158203125e-07,True
C,10,4,0.0016692582048509234,0.0010389731201306948,0.000488146086930425,22,0.00012063980102539062,True
C,10,5,0.01381993906643403,0.010205962260919793,0.004556055477204321,22,0.0036711692810058594,True
C,10,6,0.0011849446807643922,0.0016229911479553338,0.0019780897808307158,22,0.4825911521911621,False
C,10,7,0.0034176968245203383,0.0024162381590815793,0.0013524042418418343,22,0.032894134521484375,False
C,10,8,-0.00010041534640103082,-2.4166952020131117e-05,0.00027643981772128366,22,0.7990336418151855,False
C,10,9,0.03394776428204867,0.03424168866807305,0.006347828756783063,22,2.6226043701171875e-05,True
C,10,10,-0.050341590235971664,-0.05449934859954983,0.006537495217930466,22,9.5367431640625e-07,True
C,10,11,-0.00032703791666521424,-0.00017279761558196825,0.002972177380972641,22,0.7023849487304688,False
C,10,12,0.0066155800653207,0.00780044464323131,0.0026224594373796123,22,0.022916316986083984,False
C,10,13,0.02226799322018537,0.024843452882107035,0.004040494365296969,22,8.058547973632812e-05,True
C,10,14,-0.009199957152657872,-0.003152356083726043,0.005831269131926833,22,0.4060330390930176,False
C,10,15,-0.011725901431960036,-0.012256911239266883,0.0028805150765324125,22,0.0005044937133789062,True
C,11,0,0.006422075039856329,0.005244051919869304,0.0012083875173401562,22,2.0503997802734375e-05,True
C,11,1,0.010583018659839018,0.006665687082787695,0.0034826632769945744,22,1.430511474609375e-06,True
C,11,2,0.03487631293595192,0.022631078675661165,0.009245507226825864,22,4.76837158203125e-07,True
C,11,3,-0.010341205382317835,-0.012552432466223912,0.005984085794550924,22,0.13748931884765625,False
C,11,4,-0.0887721279158752,-0.04595048961175709,0.032363625349542326,22,4.76837158203125e-07,True
C,11,5,0.046349375833669576,0.046513893934122724,0.0048031052639010904,22,9.5367431640625e-07,True
C,11,6,0.03567660230130321,0.03392005097788621,0.005069604059940095,22,1.430511474609375e-06,True
C,11,7,-0.007434480102739472,-0.0034294810235820958,0.003442121639298265,22,0.042498111724853516,False
C,11,8,-0.006056023140575006,-0.0038866508585073106,0.002316656813898384,22,0.030117511749267578,False
C,11,9,-0.0049827501387231694,-0.0008801739977099761,0.003869831696391059,22,0.3880448341369629,False
C,11,10,-9.798334164044987e-05,0.0016480734393151627,0.0025610918401279778,22,0.8237285614013672,False
C,11,11,-0.0005247670144503118,-0.0004909508864196981,0.00024263835421013663,22,0.020858287811279297,True
C,11,12,0.0012153187424147377,0.0005503000080239095,0.0019768699813615016,22,0.774528980255127,False
C,11,13,0.0022587597377793697,0.0023470653015900947,0.0008448115078952943,22,0.014094829559326172,True
C,11,14,0.2093051961890157,0.1661848212014328,0.0354271601172242,22,4.76837158203125e-07,True
C,11,15,-0.0031185049344284064,0.0004710273589615634,0.002341436544511336,22,0.4060330390930176,False
C,12,0,-0.044836516760313215,-0.031967678596247134,0.010030466574616922,22,4.76837158203125e-07,True
C,12,1,-0.0035544648506839137,-0.003302601517062905,0.0007658777367362741,22,5.245208740234375e-05,True
C,12,2,-0.0004715391996012479,2.876712656832962e-05,0.002272831253474953,22,0.9239659309387207,False
C,12,3,0.0012395420056291204,-0.00047434871409376034,0.002399536055160705,22,0.7261838912963867,False
C,12,4,0.002238516568514382,0.002570508264289212,0.0012748945437418783,22,0.1054534912109375,False
C,12,5,-0.0015373740600423283,-0.002480888226949831,0.002429320967566569,22,0.6101517677307129,False
C,12,6,6.659880350743798e-05,9.351540765380951e-05,9.091201529309505e-05,22,0.3705310821533203,False
C,12,7,-0.0354536270216133,-0.031724911119864786,0.007134893996208984,22,9.870529174804688e-05,True
C,12,8,0.0018240700553083695,0.0009466792501256623,0.0007169617932717791,22,0.009274482727050781,True
C,12,9,0.009510645499759876,0.00915910288884332,0.0017146175940519325,22,1.5735626220703125e-05,True
C,12,10,-0.013220620025625613,-0.01021075535210354,0.004458311084986018,22,0.00014638900756835938,True
C,12,11,0.023510664566015683,0.021331971629595162,0.003931721674238373,22,6.67572021484375e-06,True
C,12,12,-0.02909201507254665,-0.02334493316645367,0.006186065723696987,22,2.384185791015625e-06,True
C,12,13,0.014712430720814094,0.0037286166594579315,0.009297033882467904,22,0.18697643280029297,False
C,12,14,-0.006170334646804826,-0.005244174117532905,0.0015566449272138936,22,0.0008091926574707031,True
C,12,15,-0.005979294506086944,-0.005386132626154788,0.001617023249071392,22,0.0014548301696777344,True
C,13,0,0.00955546961725903,0.0074233085728648875,0.0017749489168512901,22,5.245208740234375e-05,True
C,13,1,0.005517507120183242,0.014108704864480619,0.011360108132324912,22,0.4060330390930176,False
C,13,2,-0.0001249140160428003,-0.00016673092805043118,0.0005011473369403766,22,0.9239659309387207,False
C,13,3,-0.0050073344823377665,-0.004359146535726657,0.0014930553674372643,22,0.005275726318359375,True
C,13,4,0.03441696003241314,0.028017976818942032,0.008566342362543637,22,0.0008091926574707031,True
C,13,5,0.028623263565035376,0.022681784443703862,0.008260399923504495,22,5.245208740234375e-05,True
C,13,6,-0.008128696754806028,-0.010881815812777636,0.002876808436392438,22,0.009274482727050781,True
C,13,7,-0.017748370258263993,-0.01855998787383223,0.002026341200013808,22,9.5367431640625e-07,True
C,13,8,0.0043076286406775076,0.004053303545008877,0.0009778825709978803,22,0.0005044937133789062,True
C,13,9,-0.001358866774633521,-0.0011063999961844716,0.0002981001037346215,22,0.00014638900756835938,True
C,13,10,-0.001436034747001847,-0.0022972029903199362,0.0010334063817930292,22,0.13748931884765625,False
C,13,11,0.004989087095588796,0.0036874977054774877,0.00123270838898426,22,9.870529174804688e-05,True
C,13,12,0.0031049024352637236,0.0007933501167952513,0.001657522275481572,22,0.19821882247924805,False
C,13,13,0.0010231095615939856,0.0012182941642469862,0.00037625287588184035,22,0.0014548301696777344,True
C,13,14,0.001229213693383502,0.000889810980514695,0.0003035781811220632,22,4.1961669921875e-05,True
C,13,15,-0.013145937530956745,-0.008933060810929903,0.0029094172635816817,22,5.245208740234375e-05,True
C,14,0,-0.0798781672639348,-0.0658076812424292,0.011216539608461381,22,9.5367431640625e-07,True
C,14,1,-0.005280583527914672,-0.0049802102521655026,0.0017217812611167458,22,0.005928516387939453,True
C,14,2,0.0015700277970575529,0.001610460625861982,0.0005211529291942073,22,0.005275726318359375,True
C,14,3,-0.057809334670545054,-0.05368430524242559,0.006894722058242233,22,4.76837158203125e-07,True
C,14,4,0.0007951567880573205,0.00047626613146391,0.0013536303475817535,22,0.6788630485534668,False
C,14,5,-0.0006428427016787875,-0.0004722938890602222,0.0003105964674385209,22,0.09841060638427734,False
C,14,6,-0.003087396039564155,-0.0012227234186022251,0.001177834377606997,22,0.017200946807861328,True
C,14,7,0.0017360675275335134,0.00032231786649272157,0.001477685730103202,22,0.27562665939331055,False
