category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,6,5,-0.008419058560208912,-0.005038792714136607,0.002138302390063322,25,0.000429689884185791,True
C,6,6,0.011385460512593095,0.010925140028618021,0.0035065355417816095,25,0.002255260944366455,True
C,6,7,-0.00022775633488163218,0.002889899607124505,0.0024186498222893474,25,0.6720751523971558,False
C,6,8,0.000638695685041589,0.00021589263429055744,0.0005807851322047516,25,0.312333345413208,False
C,6,9,0.013203916467868752,0.012396227743372672,0.0013465176749683683,25,1.1920928955078125e-07,True
C,6,10,-0.00022902030481459755,5.715259548598174e-05,0.0019275790760258534,25,0.8325093984603882,False
C,6,11,0.0010674106553015667,0.0013282210285876035,0.0007853859473348889,25,0.0709836483001709,False
C,7,0,-0.0014567488566122452,-0.0007951618953871458,0.0004755305074060549,25,0.002255260944366455,True
C,7,1,0.013852223034936065,0.013634915494055315,0.0020328941616972024,25,2.980232238769531e-07,True
C,7,2,0.03222451325581509,0.025873803197005787,0.004671057075877754,25,5.960464477539063e-08,True
C,7,3,-0.002244411558753052,-0.00148592437497962,0.0009251737376192953,25,0.02747941017150879,False
C,7,4,0.0026018402127472905,0.0029150031115730136,0.00048548639343389785,25,3.1948089599609375e-05,True
C,7,5,0.005576922458048558,0.005935117897874786,0.001585394044410614,25,0.002025127410888672,True
C,7,6,-0.004852893548924962,-0.0018693043662006523,0.0030967278335853263,25,0.18172985315322876,False
C,7,7,-0.000116664609267025,-0.00015502887107548839,0.0010151137409450345,25,0.7309892177581787,False
C,7,8,0.00011465473625413821,-0.00040093716094857134,0.0008696267258319999,25,0.6720751523971558,False
C,7,9,-0.002627180469657395,-0.0019233735912293126,0.0015158798438503008,25,0.16449612379074097,False
C,7,10,0.024314281434437555,0.02281658734479795,0.0026392391030376472,25,5.960464477539063e-08,True
C,7,11,0.0011687740732286723,0.0009040261776968506,0.0004674854122574181,25,0.018744707107543945,True
C,8,0,-0.000891050580400719,-0.0007765492160545506,0.00036860017475360125,25,0.029578447341918945,False
C,8,1,0.006867268030857042,0.005991365709801344,0.0008964091745733453,25,5.960464477539062e-07,True
C,8,2,0.0018077718809746653,0.0010414969078885296,0.000833064585064735,25,0.05157625675201416,False
C,8,3,0.010611118080038966,0.010669186054760239,0.0011945768158462355,25,1.1920928955078125e-07,True
C,8,4,0.0005410228355757578,0.0006567724140673568,0.000348290534586906,25,0.13364005088806152,False
C,8,5,0.00312398579533274,0.0030226371262525586,0.00133826717133791,25,0.023649930953979492,True
C,8,6,0.008690794774241437,0.00462986019493853,0.003033824296446135,25,0.00806879997253418,True
C,8,7,0.0015827183253404329,0.0014284039672805143,0.0007691547841041712,25,0.036682069301605225,False
C,8,8,-8.552214694356654e-05,0.0008605161810493451,0.0010644777643695905,25,0.8119303584098816,False
C,8,9,-0.0031696778254491566,-0.003280604841483671,0.0009607545021326916,25,0.0002498030662536621,True
C,8,10,-0.048678331084382534,-0.039479246615229516,0.00532305565796202,25,5.960464477539063e-08,True
C,8,11,0.0516585938205603,0.04016327727854141,0.0072414119926616505,25,5.960464477539063e-08,True
C,9,0,0.0030395338959474656,0.0017862806759590963,0.0009786687698259537,25,0.008822321891784668,True
